"Code","Site","Bank","Dist","Group","Replicate","Abund","Biomass","Trophic","Region","Width","Order","OrderClass","Geomorph","Banks","VegFld","VegUp","VegShift","shortSite","SiteBank","AbBiom","AbBiomTopCut","preForest","Forest","Wall","DistShift","AbBiomTopCutNoWeird","AbBiomTopCutNoWeirdHighDrop","Effect","logEffect","logDist"
"RESI3-RB/2 PrSpHu","RESI3","RB",2,"PrSpHu",3,5,13,2,"Tagliamento",3,"1","1to2","Meandering","Steep","Overstory","Overstory","None","RESI3","RESI3RB",65,65,NA,NA,NA,2,65,65,0.12853470437018,-2.0515563381903,0.693147180559945
"RESI3-RB/2 PrSpHu","RESI3","RB",2,"PrSpHu",2,18,12.8,2,"Tagliamento",3,"1","1to2","Meandering","Steep","Overstory","Overstory","None","RESI3","RESI3RB",230.4,230.4,NA,NA,NA,2,230.4,230.4,0.45560609056753,-0.786126679264201,0.693147180559945
"RESI3-RB/2 PrSpHu","RESI3","RB",2,"PrSpHu",1,2,2,2,"Tagliamento",3,"1","1to2","Meandering","Steep","Overstory","Overstory","None","RESI3","RESI3RB",4,4,NA,NA,NA,2,4,4,0.00790982796124184,-4.83964924696605,0.693147180559945
"RESI3-RB/2 PrSpWe","RESI3","RB",2,"PrSpWe",3,1,1.4,2,"Tagliamento",3,"1","1to2","Meandering","Steep","Overstory","Overstory","None","RESI3","RESI3RB",1.4,1.4,NA,NA,NA,2,1.4,1.4,0.00276843978643464,-5.88947137146472,0.693147180559945
"RESI3-RB/2 PrSpWe","RESI3","RB",2,"PrSpWe",2,1,2.2,2,"Tagliamento",3,"1","1to2","Meandering","Steep","Overstory","Overstory","None","RESI3","RESI3RB",2.2,2.2,NA,NA,NA,2,2.2,2.2,0.00435040537868301,-5.43748624772167,0.693147180559945
"RESI3-RB/4 PrBeet","RESI3","RB",4,"PrBeet",3,1,35.3,2,"Tagliamento",3,"1","1to2","Meandering","Steep","Overstory","Overstory","None","RESI3","RESI3RB",35.3,35.3,NA,NA,NA,4,35.3,35.3,0.0698042317579593,-2.66206064414669,1.38629436111989
"RESI3-RB/4 PrBeet","RESI3","RB",4,"PrBeet",2,2,173.8,2,"Tagliamento",3,"1","1to2","Meandering","Steep","Overstory","Overstory","None","RESI3","RESI3RB",347.6,347.6,NA,NA,NA,4,347.6,347.6,0.687364049831916,-0.3748912146947,1.38629436111989
"RESI3-RB/4 PrBeet","RESI3","RB",4,"PrBeet",1,1,0.1,2,"Tagliamento",3,"1","1to2","Meandering","Steep","Overstory","Overstory","None","RESI3","RESI3RB",0.1,0.1,NA,NA,NA,4,0.1,0.1,0.000197745699031046,-8.52852870107998,1.38629436111989
"RESI3-RB/4 PrSpHu","RESI3","RB",4,"PrSpHu",3,15,14.5,2,"Tagliamento",3,"1","1to2","Meandering","Steep","Overstory","Overstory","None","RESI3","RESI3RB",217.5,217.5,NA,NA,NA,4,217.5,217.5,0.430096895392525,-0.843744757557199,1.38629436111989
"RESI3-RB/4 PrSpHu","RESI3","RB",4,"PrSpHu",1,5,24.8,2,"Tagliamento",3,"1","1to2","Meandering","Steep","Overstory","Overstory","None","RESI3","RESI3RB",124,124,NA,NA,NA,4,124,124,0.245204666798497,-1.4056620424809,1.38629436111989
"RESI3-RB/8 PrBeet","RESI3","RB",8,"PrBeet",3,1,18.7,2,"Tagliamento",3,"1","1to2","Meandering","Steep","Overstory","Overstory","None","RESI3","RESI3RB",18.7,18.7,NA,NA,NA,8,18.7,18.7,0.0369784457188056,-3.2974200842254,2.07944154167984
"RESI3-RB/8 PrBeet","RESI3","RB",8,"PrBeet",1,2,23.1,2,"Tagliamento",3,"1","1to2","Meandering","Steep","Overstory","Overstory","None","RESI3","RESI3RB",46.2,46.2,NA,NA,NA,8,46.2,46.2,0.0913585129523433,-2.39296380999824,2.07944154167984
"RESI3-RB/8 PrSpHu","RESI3","RB",8,"PrSpHu",3,4,14.5,2,"Tagliamento",3,"1","1to2","Meandering","Steep","Overstory","Overstory","None","RESI3","RESI3RB",58,58,NA,NA,NA,8,58,58,0.114692505438007,-2.16550059753952,2.07944154167984
"RESI3-RB/8 PrSpHu","RESI3","RB",8,"PrSpHu",2,2,4.8,2,"Tagliamento",3,"1","1to2","Meandering","Steep","Overstory","Overstory","None","RESI3","RESI3RB",9.6,9.6,NA,NA,NA,8,9.6,9.6,0.0189835871069804,-3.96418050961215,2.07944154167984
"RESI3-RB/8 PrSpHu","RESI3","RB",8,"PrSpHu",1,5,28.7,2,"Tagliamento",3,"1","1to2","Meandering","Steep","Overstory","Overstory","None","RESI3","RESI3RB",143.5,143.5,NA,NA,NA,8,143.5,143.5,0.283765078109551,-1.25960857288626,2.07944154167984
"RESI4-LB/0 PrSpHu","RESI4","LB",0,"PrSpHu",1,7,1.2,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",8.4,8.4,NA,NA,NA,0,8.4,8.4,0.023489932885906,-3.75118333745009,-3
"RESI4-LB/0 PrSpHu","RESI4","LB",0,"PrSpHu",2,7,1.2,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",8.4,8.4,NA,NA,NA,0,8.4,8.4,0.023489932885906,-3.75118333745009,-3
"RESI4-LB/0 PrSpWe","RESI4","LB",0,"PrSpWe",2,4,8.2,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",32.8,32.8,NA,NA,NA,0,32.8,32.8,0.0917225950782998,-2.38898652790926,-3
"RESI4-LB/0 PrSpWe","RESI4","LB",0,"PrSpWe",3,4,11.2,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",44.8,44.8,NA,NA,NA,0,44.8,44.8,0.125279642058166,-2.07720690387842,-3
"RESI4-LB/1 PrSpHu","RESI4","LB",1,"PrSpHu",1,9,3.3,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",29.7,29.7,NA,NA,NA,1,29.7,29.7,0.0830536912751678,-2.48826799749071,0
"RESI4-LB/1 PrSpHu","RESI4","LB",1,"PrSpHu",3,10,6.8,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",68,68,NA,NA,NA,1,68,68,0.190156599552573,-1.65990733812325,0
"RESI4-LB/1 PrSpWe","RESI4","LB",1,"PrSpWe",1,3,8.3,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",24.9,24.9,NA,NA,NA,1,24.9,24.9,0.0696308724832215,-2.6645472398287,0
"RESI4-LB/1 PrSpWe","RESI4","LB",1,"PrSpWe",2,3,6.2,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",18.6,18.6,NA,NA,NA,1,18.6,18.6,0.0520134228187919,-2.9562534625802,0
"RESI4-LB/1 PrSpWe","RESI4","LB",1,"PrSpWe",3,5,12.3,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",61.5,61.5,NA,NA,NA,1,61.5,61.5,0.171979865771812,-1.76037786848689,0
"RESI4-LB/11 PrSpHu","RESI4","LB",11,"PrSpHu",2,3,8.3,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",24.9,24.9,NA,NA,NA,11,24.9,24.9,0.0696308724832215,-2.6645472398287,2.39789527279837
"RESI4-LB/11 PrSpWe","RESI4","LB",11,"PrSpWe",1,2,0.8,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",1.6,1.6,NA,NA,NA,11,1.6,1.6,0.00447427293064877,-5.40941141405362,2.39789527279837
"RESI4-LB/11 PrSpWe","RESI4","LB",11,"PrSpWe",2,2,0.8,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",1.6,1.6,NA,NA,NA,11,1.6,1.6,0.00447427293064877,-5.40941141405362,2.39789527279837
"RESI4-LB/11 PrSpWe","RESI4","LB",11,"PrSpWe",3,7,35.6,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",249.2,249.2,NA,NA,NA,11,249.2,249.2,0.696868008948546,-0.361159256386061,2.39789527279837
"RESI4-LB/16 PrBeet","RESI4","LB",16,"PrBeet",2,2,17.3,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",34.6,34.6,NA,NA,NA,16,34.6,34.6,0.0967561521252797,-2.33556136123568,2.77258872223978
"RESI4-LB/16 PrSpHu","RESI4","LB",16,"PrSpHu",1,8,18.1,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",144.8,144.8,NA,NA,NA,16,144.8,144.8,0.404921700223714,-0.904061563347743,2.77258872223978
"RESI4-LB/16 PrSpHu","RESI4","LB",16,"PrSpHu",3,7,6.4,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",44.8,44.8,NA,NA,NA,16,44.8,44.8,0.125279642058166,-2.07720690387842,2.77258872223978
"RESI4-LB/16 PrSpWe","RESI4","LB",16,"PrSpWe",1,8,33.1,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",264.8,264.8,NA,NA,NA,16,264.8,264.8,0.740492170022371,-0.300440219236506,2.77258872223978
"RESI4-LB/16 PrSpWe","RESI4","LB",16,"PrSpWe",2,5,12.2,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",61,61,NA,NA,NA,16,61,61,0.170581655480984,-1.76854117912605,2.77258872223978
"RESI4-LB/16 PrSpWe","RESI4","LB",16,"PrSpWe",3,12,29.8,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",357.6,357.6,NA,NA,NA,16,357.6,357.6,1,0,2.77258872223978
"RESI4-LB/2 PrBeet","RESI4","LB",2,"PrBeet",1,1,50.3,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",50.3,50.3,NA,NA,NA,2,50.3,50.3,0.140659955257271,-1.96140996619367,0.693147180559945
"RESI4-LB/2 PrBeet","RESI4","LB",2,"PrBeet",2,1,2,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",2,2,NA,NA,NA,2,2,2,0.00559284116331096,-5.18626786273941,0.693147180559945
"RESI4-LB/2 PrBeet","RESI4","LB",2,"PrBeet",3,2,10.4,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",20.8,20.8,NA,NA,NA,2,20.8,20.8,0.058165548098434,-2.84446205659209,0.693147180559945
"RESI4-LB/2 PrSpHu","RESI4","LB",2,"PrSpHu",1,19,14.3,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",271.7,271.7,NA,NA,NA,2,271.7,271.7,0.759787472035794,-0.274716526867057,0.693147180559945
"RESI4-LB/2 PrSpHu","RESI4","LB",2,"PrSpHu",3,2,11.5,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",23,23,NA,NA,NA,2,23,23,0.0643176733780761,-2.74392082737021,0.693147180559945
"RESI4-LB/2 PrSpWe","RESI4","LB",2,"PrSpWe",1,5,28.6,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",143,143,NA,NA,NA,2,143,143,0.399888143176734,-0.916570413039452,0.693147180559945
"RESI4-LB/2 PrSpWe","RESI4","LB",2,"PrSpWe",2,1,5.7,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",5.7,5.7,NA,NA,NA,2,5.7,5.7,0.0159395973154362,-4.13894886845885,0.693147180559945
"RESI4-LB/2 PrSpWe","RESI4","LB",2,"PrSpWe",3,3,14.1,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",42.3,42.3,NA,NA,NA,2,42.3,42.3,0.118288590604027,-2.13462795724713,0.693147180559945
"RESI4-LB/4 PrBeet","RESI4","LB",4,"PrBeet",2,2,90.3,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",180.6,180.6,NA,NA,NA,4,180.6,180.6,0.50503355704698,-0.683130402316474,1.38629436111989
"RESI4-LB/4 PrBeet","RESI4","LB",4,"PrBeet",3,1,7.6,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",7.6,7.6,NA,NA,NA,4,7.6,7.6,0.0212527964205817,-3.85126679600707,1.38629436111989
"RESI4-LB/4 PrBeet","RESI4","LB",4,"PrBeet",1,1,66.7,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",66.7,66.7,NA,NA,NA,4,66.7,66.7,0.186521252796421,-1.67921009037778,1.38629436111989
"RESI4-LB/4 PrSpHu","RESI4","LB",4,"PrSpHu",1,1,13.4,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",13.4,13.4,NA,NA,NA,4,13.4,13.4,0.0374720357941834,-3.28416033634249,1.38629436111989
"RESI4-LB/4 PrSpHu","RESI4","LB",4,"PrSpHu",2,2,5.9,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",11.8,11.8,NA,NA,NA,4,11.8,11.8,0.0329977628635347,-3.41131551182774,1.38629436111989
"RESI4-LB/4 PrSpHu","RESI4","LB",4,"PrSpHu",3,1,5.1,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",5.1,5.1,NA,NA,NA,4,5.1,5.1,0.014261744966443,-4.25017450356908,1.38629436111989
"RESI4-LB/4 PrSpWe","RESI4","LB",4,"PrSpWe",2,5,11,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",55,55,NA,NA,NA,4,55,55,0.153803131991051,-1.87208185806689,1.38629436111989
"RESI4-LB/4 PrSpWe","RESI4","LB",4,"PrSpWe",3,4,13,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",52,52,NA,NA,NA,4,52,52,0.145413870246085,-1.92817132471793,1.38629436111989
"RESI4-LB/8 PrBeet","RESI4","LB",8,"PrBeet",2,2,35.1,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",70.2,70.2,NA,NA,NA,8,70.2,70.2,0.196308724832215,-1.62806673226759,2.07944154167984
"RESI4-LB/8 PrBeet","RESI4","LB",8,"PrBeet",1,1,54.2,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",54.2,54.2,NA,NA,NA,8,54.2,54.2,0.151565995525727,-1.88673413485376,2.07944154167984
"RESI4-LB/8 PrBeet","RESI4","LB",8,"PrBeet",1,1,77.3,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",77.3,77.3,NA,NA,NA,8,77.3,77.3,0.216163310961969,-1.53172108770598,2.07944154167984
"RESI4-LB/8 PrSpHu","RESI4","LB",8,"PrSpHu",1,2,13.7,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",27.4,27.4,NA,NA,NA,8,27.4,27.4,0.0766219239373602,-2.56887202990533,2.07944154167984
"RESI4-LB/8 PrSpHu","RESI4","LB",8,"PrSpHu",3,4,28.5,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",114,114,NA,NA,NA,8,114,114,0.318791946308725,-1.14321659490486,2.07944154167984
"RESI4-LB/8 PrSpWe","RESI4","LB",8,"PrSpWe",1,3,10.6,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",31.8,31.8,NA,NA,NA,8,31.8,31.8,0.0889261744966443,-2.41994875351323,2.07944154167984
"RESI4-LB/8 PrSpWe","RESI4","LB",8,"PrSpWe",3,7,25.2,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4LB",176.4,176.4,NA,NA,NA,8,176.4,176.4,0.493288590604027,-0.706660899726668,2.07944154167984
"RESI4-RB/0 PrBeet","RESI4","RB",0,"PrBeet",2,1,0.2,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",0.2,0.2,NA,NA,NA,0,0.2,0.2,0.00115740740740741,-6.76157276880406,-3
"RESI4-RB/0 PrBeet","RESI4","RB",0,"PrBeet",1,1,0.1,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",0.1,0.1,NA,NA,NA,0,0.1,0.1,0.000578703703703704,-7.454719949364,-3
"RESI4-RB/0 PrSpWe","RESI4","RB",0,"PrSpWe",1,4,3.5,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",14,14,NA,NA,NA,0,14,14,0.0810185185185185,-2.5130775267547,-3
"RESI4-RB/1 PrBeet","RESI4","RB",1,"PrBeet",2,2,28,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",56,56,NA,NA,NA,1,56,56,0.324074074074074,-1.12678316563481,0
"RESI4-RB/1 PrSpHu","RESI4","RB",1,"PrSpHu",3,2,2.7,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",5.4,5.4,NA,NA,NA,1,5.4,5.4,0.03125,-3.46573590279973,0
"RESI4-RB/1 PrSpHu","RESI4","RB",1,"PrSpHu",1,4,0.3,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",1.2,1.2,NA,NA,NA,1,1.2,1.2,0.00694444444444444,-4.969813299576,0
"RESI4-RB/1 PrSpWe","RESI4","RB",1,"PrSpWe",1,2,2.9,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",5.8,5.8,NA,NA,NA,1,5.8,5.8,0.0335648148148148,-3.39427693881758,0
"RESI4-RB/1 PrSpWe","RESI4","RB",1,"PrSpWe",2,3,11.8,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",35.4,35.4,NA,NA,NA,1,35.4,35.4,0.204861111111111,-1.58542303623023,0
"RESI4-RB/14 PrSpHu","RESI4","RB",14,"PrSpHu",2,5,26,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",130,130,NA,NA,NA,14,130,130,0.752314814814815,-0.284600405914373,2.63905732961526
"RESI4-RB/14 PrSpHu","RESI4","RB",14,"PrSpHu",3,5,15.4,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",77,77,NA,NA,NA,14,77,77,0.445601851851852,-0.808329434516271,2.63905732961526
"RESI4-RB/14 PrSpWe","RESI4","RB",14,"PrSpWe",2,5,8.5,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",42.5,42.5,NA,NA,NA,14,42.5,42.5,0.245949074074074,-1.40263078043958,2.63905732961526
"RESI4-RB/2 PrBeet","RESI4","RB",2,"PrBeet",1,1,0.5,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",0.5,0.5,NA,NA,NA,2,0.5,0.5,0.00289351851851852,-5.8452820369299,0.693147180559945
"RESI4-RB/2 PrSpHu","RESI4","RB",2,"PrSpHu",1,1,0.2,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",0.2,0.2,NA,NA,NA,2,0.2,0.2,0.00115740740740741,-6.76157276880406,0.693147180559945
"RESI4-RB/2 PrSpHu","RESI4","RB",2,"PrSpHu",3,12,12.9,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",154.8,154.8,NA,NA,NA,2,154.8,154.8,0.895833333333333,-0.110000895214328,0.693147180559945
"RESI4-RB/4 PrBeet","RESI4","RB",4,"PrBeet",2,2,20.2,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",40.4,40.4,NA,NA,NA,4,40.4,40.4,0.233796296296296,-1.45330507140285,1.38629436111989
"RESI4-RB/4 PrSpHu","RESI4","RB",4,"PrSpHu",3,3,31.6,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",94.8,94.8,NA,NA,NA,4,94.8,94.8,0.548611111111111,-0.600365447108979,1.38629436111989
"RESI4-RB/8 PrSpHu","RESI4","RB",8,"PrSpHu",2,2,15.6,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",31.2,31.2,NA,NA,NA,8,31.2,31.2,0.180555555555556,-1.71171676155452,2.07944154167984
"RESI4-RB/8 PrSpHu","RESI4","RB",8,"PrSpHu",3,3,1.9,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",5.7,5.7,NA,NA,NA,8,5.7,5.7,0.0329861111111111,-3.41166868152945,2.07944154167984
"RESI4-RB/8 PrSpWe","RESI4","RB",8,"PrSpWe",3,2,1.6,2,"Tagliamento",4,"1","1to2","Straight","Steep","Understory","Understory","None","RESI4","RESI4RB",3.2,3.2,NA,NA,NA,8,3.2,3.2,0.0185185185185185,-3.98898404656427,2.07944154167984
"RESI5.1-RB/0 PrBeet","RESI5.1","RB",0,"PrBeet",1,5,15.7,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",78.5,78.5,16,22,NA,0,78.5,78.5,0.100873811359548,-2.29388493576209,-3
"RESI5.1-RB/0 PrBeet","RESI5.1","RB",0,"PrBeet",2,4,8.1,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",32.4,32.4,16,22,NA,0,32.4,32.4,0.0416345412490362,-3.17882513775217,-3
"RESI5.1-RB/0 PrSpHu","RESI5.1","RB",0,"PrSpHu",1,11,42.4,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",466.4,466.4,16,22,NA,0,466.4,466.4,0.599331791313287,-0.511939925514171,-3
"RESI5.1-RB/0 PrSpHu","RESI5.1","RB",0,"PrSpHu",2,6,91.8,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",550.8,550.8,16,22,NA,0,550.8,550.8,0.707787201233616,-0.345611793695953,-3
"RESI5.1-RB/0 PrSpHu","RESI5.1","RB",0,"PrSpHu",3,9,73.9,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",665.1,665.1,16,22,NA,0,665.1,665.1,0.854664610639938,-0.157046155260078,-3
"RESI5.1-RB/1 PrBeet","RESI5.1","RB",1,"PrBeet",1,6,13.1,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",78.6,78.6,16,22,NA,1,78.6,78.6,0.101002313030069,-2.29261186111529,0
"RESI5.1-RB/1 PrBeet","RESI5.1","RB",1,"PrBeet",2,2,4.2,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",8.4,8.4,16,22,NA,1,8.4,8.4,0.0107941403238242,-4.52875185470119,0
"RESI5.1-RB/1 PrSpHu","RESI5.1","RB",1,"PrSpHu",1,3,17.1,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",51.3,51.3,16,22,NA,1,51.3,51.3,0.0659213569776407,-2.71929280837373,0
"RESI5.1-RB/1 PrSpHu","RESI5.1","RB",1,"PrSpHu",2,4,14.7,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",58.8,58.8,16,22,NA,1,58.8,58.8,0.0755589822667695,-2.58284170564587,0
"RESI5.1-RB/1 PrSpHu","RESI5.1","RB",1,"PrSpHu",3,12,22.2,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",266.4,266.4,16,22,NA,1,266.4,266.4,0.342328450269854,-1.07198462188422,0
"RESI5.1-RB/16 PrBeet","RESI5.1","RB",16,"PrBeet",1,3,116.1,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",348.3,348.3,16,22,NA,16,348.3,348.3,0.44757131842714,-0.803919383178498,2.77258872223978
"RESI5.1-RB/16 PrSpHu","RESI5.1","RB",16,"PrSpHu",1,7,66.3,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",464.1,464.1,16,22,NA,16,464.1,464.1,0.596376252891288,-0.516883514303323,2.77258872223978
"RESI5.1-RB/16 PrSpHu","RESI5.1","RB",16,"PrSpHu",2,1,2.4,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",2.4,2.4,16,22,NA,16,2.4,2.4,0.0030840400925212,-5.78151482319655,2.77258872223978
"RESI5.1-RB/16 PrSpHu","RESI5.1","RB",16,"PrSpHu",3,6,1.9,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",11.4,11.4,16,22,NA,16,11.4,11.4,0.0146491904394757,-4.22337020515,2.77258872223978
"RESI5.1-RB/16 PrSpWe","RESI5.1","RB",16,"PrSpWe",1,2,4.4,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",8.8,8.8,16,22,NA,16,8.8,8.8,0.0113081470059111,-4.48223183906629,2.77258872223978
"RESI5.1-RB/2 PrBeet","RESI5.1","RB",2,"PrBeet",1,1,4.1,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",4.1,4.1,16,22,NA,2,4.1,4.1,0.00526856849139039,-5.24599658684019,0.693147180559945
"RESI5.1-RB/2 PrBeet","RESI5.1","RB",2,"PrBeet",2,2,6.7,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",13.4,13.4,16,22,NA,2,13.4,13.4,0.0172192238499101,-4.06172885359359,0.693147180559945
"RESI5.1-RB/2 PrSpHu","RESI5.1","RB",2,"PrSpHu",1,29,11.5,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",333.5,333.5,16,22,NA,2,333.5,333.5,0.428553071189926,-0.847340695194775,0.693147180559945
"RESI5.1-RB/2 PrSpHu","RESI5.1","RB",2,"PrSpHu",2,5,26.4,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",132,132,16,22,NA,2,132,132,0.169622205088666,-1.77418163796408,0.693147180559945
"RESI5.1-RB/2 PrSpHu","RESI5.1","RB",2,"PrSpHu",3,4,10.7,2,"Tagliamento",16,"4","3to4","Braided","Gradual","Barren","Understory","Barren–Understory","RESI5","RESI5RB",42.8,42.8,16,22,NA,2,42.8,42.8,0.0549987149832948,-2.9004454579627,0.693147180559945
